Time,Current,Spin Coating,Increasing PPM,Temperature,Repeat Sensor Use,Days Elapsed,Concentration
44,-0.229,1,1,22,1,1,0.9
32,-0.346,0,0,22,1,4,0.68
15,-0.83,0,1,22,1,1,1.88
7,-2.07,0,1,22,1,1,2.79
45,-0.878,0,1,22,1,4,3.95
38,-2.29,1,1,22,1,9,7.1
29,-2.77,1,0,22,1,1,5
24,-1.17,0,0,22,1,1,3.64
11,-0.278,1,1,35,1,15,0.95
11,-10.7,1,0,22,1,1,8.6
21,-1.44,0,0,22,1,4,4.01
12,-2.59,1,1,22,1,9,3.75
1,-3.84,1,1,35,1,15,0.95
44,-1.7,1,1,22,2,2,5.9
9,-4.5,0,1,19.8,1,18,0.69
1,-8.16,1,0,22,2,2,0.86
16,-0.405,0,0,22,1,1,0.85
6,-3.02,0,1,22,1,4,3.95
32,-2.44,1,1,22,1,1,7.1
27,-4.16,1,0,22,1,1,6.6
43,-0.896,0,1,22,1,31,4.38
31,-2.67,0,1,19.8,1,18,0.69
15,-0.112,1,1,9.9,1,15,0.95
40,-0.33,0,0,22,1,4,0.68
12,-0.542,1,1,30.1,1,11,0.95
48,-1.71,0,0,22,1,4,7.62
25,-2.4,0,0,22,1,4,7.62
11,-0.34,0,1,22,1,1,0.56
49,-1.47,1,1,22,1,9,5.27
48,-0.979,0,1,22,1,4,4.85
29,-0.299,1,0,22,1,5,1.1
35,-1.51,0,1,22,1,4,7.62
25,-1.29,0,1,22,1,1,3.75
8,-0.134,1,1,20,1,15,0.95
5,-1.03,1,1,22,1,9,1.04
50,-0.737,0,1,22,1,1,3.37
49,-2.05,1,1,22,1,1,7.1
47,-0.968,0,0,22,1,4,4.75
46,-0.062,1,1,9.9,1,15,0.95
4,-0.844,1,1,9.9,1,15,0.95
6,-3.35,1,0,22,3,3,4.2
19,-1.09,0,1,22,1,31,4.52
31,-0.255,1,1,24.9,1,11,0.95
8,-1.82,0,1,22,1,1,2.79
29,-1.89,1,1,22,1,9,5.27
40,-0.457,0,1,22,1,4,2.72
39,-0.843,0,1,22,1,31,4.43
18,-1.69,0,0,22,1,1,4.1
2,-0.906,0,1,22,1,4,0.77
41,-0.138,1,1,22,1,9,0.6
37,-1.49,0,0,22,1,4,6.64
36,-0.0879,1,1,20,1,15,0.95
43,-0.162,0,1,20.4,1,31,0.84
27,-4.25,0,1,26,1,18,0.69
30,-0.941,0,1,22,1,31,4.51
8,-0.647,0,1,30.2,1,31,0.81
47,-1.73,1,1,22,3,3,6.26
30,-0.219,1,1,15.5,1,11,0.95
50,-0.161,0,1,22,1,1,0.7
5,-1.18,1,1,40.8,1,11,0.95
3,-3.84,0,1,22,1,1,1.63
36,-0.145,0,1,20.7,1,31,0.93
24,-0.28,0,1,30,1,31,0.87
5,-14.5,1,1,22,1,5,4.7
34,-0.892,0,1,22,1,31,4.43
26,-0.0726,1,1,9.9,1,15,0.95
9,-0.462,1,1,20.3,1,11,0.95
19,-1.54,1,1,22,2,2,3.2
36,-0.476,0,1,22,1,4,2.72
35,-5.36,1,0,22,1,1,8.6
48,-1.07,1,1,22,1,1,2.8
43,-0.194,1,1,35.2,1,11,0.95
0,-59.3,1,0,22,1,5,6.12
40,-0.151,0,1,20.7,1,31,0.93
22,-3.09,0,1,19.8,1,18,0.69
8,-0.634,0,1,20.2,1,31,0.86
38,-0.969,0,1,22,1,1,3.75
7,-1.64,0,1,22,1,31,4.51
50,-0.779,0,0,22,1,1,3.64
32,-0.0267,1,1,22,1,5,0.93
19,-0.235,0,1,22,1,1,0.56
45,-1.82,1,0,22,3,3,6.5
18,-0.379,1,1,20.3,1,11,0.95
10,-8.64,1,0,22,1,1,6.6
40,-0.861,0,1,22,1,31,4.36
30,-0.0688,1,1,9.9,1,15,0.95
5,-0.547,1,1,15.4,1,11,0.95
47,-0.194,1,1,35.2,1,11,0.95
5,-17.3,1,0,22,1,1,8
45,-2.18,0,1,22,1,4,9.45
11,-0.298,1,1,15.4,1,11,0.95
42,-2.12,1,1,22,1,1,4.8
35,-0.887,0,1,22,1,1,3.37
31,-0.186,0,1,22,1,1,0.7
34,-1.15,0,1,22,1,4,4.85
32,-0.22,0,1,25,1,31,1.05
44,-3.11,0,1,30,1,18,0.75
8,-4.77,0,0,22,1,4,6.48
20,-7.46,1,0,22,1,1,8.6
14,-0.895,0,1,22,1,4,2.72
13,-0.23,1,1,40.5,1,11,0.95
38,-0.479,0,1,22,1,1,1.88
45,-0.488,0,0,22,1,4,1.93
7,-5.42,0,0,22,1,4,6.48
35,-0.889,1,1,22,1,1,3.12
24,-4.8,0,1,30,1,18,0.67
21,-1.55,1,0,22,1,5,2.93
0,-5.91,1,1,10.4,1,11,0.95
16,-0.428,0,0,22,1,4,0.68
44,-0.67,0,0,22,1,4,3.04
10,-2.72,1,1,22,2,2,5.9
7,-0.503,1,0,22,1,9,0.82
45,-2.54,1,1,22,3,3,8.71
36,-0.808,1,0,22,2,2,2.62
48,-0.163,0,1,22,1,1,0.7
50,-0.952,0,1,22,1,4,4.88
17,-2.09,1,1,22,2,2,5.9
18,-0.859,0,0,22,1,4,1.93
5,-1,0,1,20.4,1,31,0.84
46,-0.434,0,1,22,1,4,2.72
9,-1.42,1,1,22,1,9,1.88
43,-1.7,1,1,22,2,2,5.9
20,-4.19,1,1,22,1,1,6.8
37,-1.12,0,1,22,1,4,4.88
9,-5.64,0,0,22,1,4,7.62
8,-0.616,1,1,35.6,1,11,0.95
15,-2.77,1,1,22,1,9,5.27
40,-0.402,1,1,22,2,2,1.1
40,-0.829,1,1,22,1,1,3.12
11,-7.12,0,1,20,1,18,0.59
35,-0.462,1,1,22,1,9,1.49
3,-3.41,0,1,22,1,1,1.49
46,-0.216,0,1,30.1,1,31,0.94
18,-5.73,0,1,30,1,18,0.67
13,-2.26,0,0,22,1,4,4.01
5,-13.8,1,0,22,1,5,6.12
34,-0.436,1,1,22,2,2,1.1
47,-0.753,0,1,22,1,1,3.37
35,-2.63,1,1,22,3,3,8.39
23,-2.02,0,1,22,1,4,6.47
32,-0.166,1,0,22,1,9,0.82
42,-2.39,1,1,22,2,2,7.39
6,-0.616,1,1,22,1,9,0.56
28,-0.829,0,0,22,1,4,3.04
19,-0.628,0,1,22,1,1,1.49
44,-0.194,0,1,22,1,4,0.73
14,-3.72,0,0,22,1,4,7.62
45,-0.0829,1,1,20,1,15,0.95
5,-0.416,1,1,45,1,15,0.95
31,-1.63,0,1,22,1,4,7.62
28,-0.204,1,1,15.4,1,11,0.95
42,-0.504,0,0,22,1,4,1.93
25,-1.45,0,1,22,1,4,4.88
26,-0.205,0,1,22,1,1,0.56
17,-0.358,1,1,15.3,1,11,0.95
16,-0.215,0,1,22,1,1,0.6
46,-0.191,0,1,22,1,4,0.73
37,-1.1,0,1,22,1,4,4.85
5,-2.82,0,1,22,1,1,2.79
48,-2.93,0,1,30,1,18,0.75
13,-3.43,0,1,22,1,4,7.62
15,-2.62,0,0,22,1,4,6.48
16,-6.17,1,0,22,1,1,8
4,0.156,1,0,22,1,1,8.6
7,-12.4,1,0,22,1,1,8
12,-2.2,0,1,22,1,4,4.85
2,-38.6,1,1,22,1,1,9.7
49,-0.131,0,1,25,1,31,0.73
50,-0.421,0,1,22,1,4,2.72
30,-1.67,0,0,22,1,4,6.64
25,-0.209,1,1,15.4,1,11,0.95
27,-2.32,1,1,22,1,5,4.7
28,-0.179,1,1,45,1,15,0.95
1,-5.22,0,1,22,1,4,2.16
12,-0.614,0,1,22,1,4,1.42
13,-0.18,1,1,45,1,15,0.95
14,-4.03,1,1,22,1,9,7.1
8,-1.4,1,1,22,1,9,1.49
46,-0.219,1,1,20.5,1,11,0.95
24,-3.19,1,1,22,2,2,7.39
11,-2.83,1,0,22,1,5,2.93
3,-0.969,1,1,22,1,9,0.56
50,-2.88,0,1,26,1,18,0.69
23,-1.18,0,1,22,1,1,3.37
1,-27.6,1,1,22,1,1,4.8
46,-0.0833,1,1,20,1,15,0.95
2,-16.8,0,1,22,1,1,6.47
35,-3.27,1,1,22,1,1,6.8
18,-0.232,0,1,20.4,1,31,0.84
18,-1.83,1,1,22,1,1,2.8
9,-1.65,0,1,22,1,1,2.79
20,-0.416,0,1,22,1,4,1.42
11,-0.458,0,1,30.2,1,31,0.81
12,-0.372,1,1,24.9,1,11,0.95
37,-1.69,1,0,22,1,1,5.1
14,-0.795,0,1,22,1,1,1.49
13,-4.31,1,1,22,1,9,7.1
50,-0.222,1,1,24.9,1,11,0.95
35,-0.198,1,1,29.8,1,11,0.95
21,-0.342,1,1,20.3,1,11,0.95
20,-1.7,0,1,22,1,4,4.88
42,-0.217,0,1,30.1,1,31,0.94
17,-6.42,1,1,22,1,1,9.7
41,-0.808,0,1,22,1,1,3.37
37,-0.184,1,1,29.9,1,11,0.95
28,-1.17,0,0,22,1,4,4.01
34,-0.25,0,1,30,1,31,0.87
2,-1.84,1,1,20.3,1,11,0.95
39,-1.56,0,1,22,1,1,6.15
27,-0.845,0,0,22,1,4,3.04
49,-1.45,1,0,22,1,9,5.1
6,-1.12,0,0,22,1,1,0.85
37,-1.64,1,1,22,1,1,5.27
39,-0.237,1,1,22,1,1,0.9
18,-0.324,1,1,22,1,1,0.9
7,-8.65,0,1,20,1,18,0.59
15,-0.231,1,1,11,1,11,0.95
21,-5.77,1,1,22,1,1,9.7
22,-0.291,0,1,30,1,31,0.87
26,-0.138,1,1,30,1,15,0.95
0,-32.5,0,1,22,1,1,3.75
3,-1.59,0,1,20.2,1,31,0.86
19,-1.38,1,1,22,1,9,3.37
28,-0.252,1,1,20.5,1,11,0.95
32,-0.242,1,1,20.5,1,11,0.95
26,-2.55,1,0,22,1,1,7.94
2,-10.3,0,1,19.8,1,18,0.69
42,-0.95,0,1,22,1,1,4.02
33,-0.324,0,1,22,1,4,1.42
32,-0.111,1,1,24.8,1,15,0.95
38,-1.23,0,1,22,1,4,4.36
26,-0.0996,0,1,22,1,4,0.77
39,-0.187,1,1,15.4,1,11,0.95
45,-3.37,1,1,22,1,5,7.89
4,-0.781,1,1,24.9,1,11,0.95
6,-0.459,0,1,22,1,4,0.77
20,-0.219,0,1,25.1,1,31,0.84
39,-1.08,0,0,22,1,4,4.75
50,-0.186,0,1,22,1,4,0.73
23,-0.599,0,1,22,1,1,1.88
31,-1.19,1,1,22,2,2,3.2
23,-2.34,1,0,22,2,2,5.98
5,-6.87,1,1,22,3,3,8.71
14,-0.177,0,1,22,1,4,0.77
15,-0.83,0,1,22,1,1,1.88
33,-3.73,0,1,26,1,18,0.69
27,-0.979,0,1,22,1,31,4.51
24,-0.567,0,1,22,1,4,2.16
24,-2.8,1,1,22,1,1,7.1
17,-1.94,0,1,22,1,4,4.36
0,-39.9,0,1,26,1,18,0.69
49,-0.444,0,1,22,1,1,1.63
32,-0.197,1,1,44.9,1,11,0.95
34,-0.867,0,1,22,1,31,4.52
17,-0.106,1,1,20,1,15,0.95
28,-3.01,0,1,25,1,18,0.64
16,-3.54,0,1,19.8,1,18,0.69
41,-0.859,0,0,22,1,1,3.64
14,-1.82,0,0,22,1,1,3.64
28,-1.08,0,1,22,1,31,4.42
39,-4.5,1,1,22,1,1,9.7
20,-0.229,1,1,22,1,9,0.56
39,-0.16,1,1,22,2,2,0.76
8,-0.778,0,0,22,1,1,0.7
17,-0.705,0,1,22,1,1,1.63
46,-0.809,0,0,22,1,1,3.64
9,-3.03,0,1,22,1,1,3.37
33,-1.36,1,1,22,3,3,4.35
8,-4.98,1,0,22,1,1,7.94
4,-0.844,0,1,25.1,1,31,0.84
16,-3.16,1,0,22,1,1,7.94
39,-5.02,1,0,22,1,1,8.6
50,-0.431,0,1,22,1,1,1.88
8,-0.509,1,1,20.3,1,11,0.95
36,-0.859,0,0,22,1,1,3.6
36,-1.69,1,1,22,1,9,5.27
8,-0.522,1,1,22,1,1,1.04
28,-3.59,1,1,22,1,1,6.8
20,-2.34,1,1,22,1,9,5.27
20,-0.351,0,0,22,1,1,0.7
22,-0.181,1,1,45,1,15,0.95
23,-0.709,0,0,22,1,4,1.93
19,-0.273,1,1,22,2,2,0.76
14,-2.24,0,1,22,1,4,4.36
35,-0.198,1,1,45.3,1,11,0.95
20,-2.91,1,1,22,1,5,4.7
11,-1.43,0,1,22,1,31,4.42
7,-0.334,1,1,40,1,15,0.95
33,-0.46,0,1,22,1,4,2.16
18,-0.198,1,1,35,1,15,0.95
28,-0.2,1,1,22,1,9,0.56
12,-0.917,1,1,22,1,9,1.49
50,-0.147,0,1,20.2,1,31,0.86
37,-1.08,1,1,22,2,2,3.2
31,-0.248,1,1,22,1,1,0.9
36,-0.16,1,1,10.9,1,11,0.95
38,-0.28,0,0,22,1,1,0.85
33,-0.568,0,0,22,1,4,1.93
27,-0.488,1,1,22,2,2,1.1
45,-0.228,1,1,22,1,1,0.9
37,-0.157,1,0,22,1,1,0.82
19,-0.219,1,1,29.9,1,11,0.95
23,-0.193,0,1,22,1,1,0.7
39,-3.52,0,1,30,1,18,0.67
36,-0.282,0,0,22,1,1,0.85
19,-0.362,0,0,22,1,1,0.85
1,-2.91,0,1,22,1,31,4.42
12,-4.27,0,0,22,1,4,7.62
18,-0.4,1,0,22,2,2,0.86
41,-1.04,1,0,22,1,9,3.62
26,-0.118,1,1,24.8,1,15,0.95
18,-0.222,0,1,22,1,1,0.7
20,-3.72,1,1,22,2,2,7.89
36,-0.169,1,1,22,2,2,0.76
34,-0.0662,1,1,10.2,1,15,0.95
38,-0.238,1,1,22,1,1,0.9
28,-2.54,1,1,22,1,1,4.8
12,-3.35,1,0,22,2,2,5.98
37,-2.48,0,1,19.8,1,18,0.69
46,-0.214,1,1,22,1,9,1.04
12,-3.19,1,1,22,1,9,5.27
3,-2.91,0,1,22,1,4,2.16
38,-0.273,1,0,22,1,9,0.7
15,-0.259,0,1,25.1,1,31,0.84
35,-0.18,0,1,22,1,1,0.7
47,-0.0847,1,1,20,1,15,0.95
31,-0.809,0,1,22,1,1,2.79
23,-1.55,1,1,22,1,1,2.8
41,-1.42,0,0,22,1,4,6.64
6,-5.94,1,1,22,3,3,8.71
3,-10.9,0,1,22,1,4,4.88
47,-1.39,0,1,22,1,1,6.15
1,-2.16,0,1,20.2,1,31,0.86
16,-0.104,1,1,9.9,1,15,0.95
1,-2.84,0,1,30.2,1,31,0.81
22,-1.37,0,0,22,1,1,4.1
5,-7.94,1,1,22,1,1,2.8
19,-0.235,0,1,22,1,1,0.56
21,-0.55,1,1,22,2,2,1.1
43,-0.0633,1,1,9.9,1,15,0.95
47,-2.18,1,1,22,3,3,7.44
30,-0.176,1,1,11,1,11,0.95
25,-4.33,0,1,30,1,18,0.75
44,-3.25,0,1,30,1,18,0.67
35,-0.236,1,1,20.5,1,11,0.95
40,-0.982,0,1,22,1,1,4.02
47,-0.149,0,1,20.2,1,31,0.86
42,-0.151,0,1,20.7,1,31,0.93
31,-1.11,1,0,22,1,9,3.62
18,-3.19,1,1,22,1,5,4.7
5,-7.25,0,0,22,1,4,6.48
5,-0.709,0,1,25,1,31,0.73
27,-1.47,0,1,22,1,4,4.36
1,-18,1,1,22,3,3,4.35
25,-0.204,1,1,34.8,1,11,0.95
27,-2.85,0,1,19.8,1,18,0.69
50,-1.46,0,1,22,1,1,6.06
1,-1.59,0,1,22,1,4,0.77
26,-2.9,0,1,19.8,1,18,0.69
12,-0.582,1,1,20.3,1,11,0.95
17,-1.17,0,1,22,1,31,4.51
11,-0.641,0,0,22,1,4,0.8
26,-6.41,1,0,22,1,1,8.6
19,-1.57,0,0,22,1,4,4.01
31,-3.44,1,1,22,1,1,6.8
23,-0.165,0,1,22,1,1,0.6
4,-22,1,0,22,1,1,6.6
47,-0.857,1,1,22,1,9,3.75
5,-1,0,1,20.4,1,31,0.84
19,-0.219,0,1,20.4,1,31,0.84
28,-0.183,1,1,44.9,1,11,0.95
9,-0.416,0,1,22,1,1,0.7
38,-2.65,0,1,25,1,18,0.64
12,-2.91,1,0,22,3,3,6.5
5,-2.3,0,1,22,1,1,1.49
6,-2.33,0,1,22,1,31,4.39
2,-14.7,0,1,22,1,4,4.88
32,-0.174,1,1,11,1,11,0.95
32,-1.9,0,1,22,1,1,6.47
50,-0.144,1,0,22,1,1,0.82
4,-0.844,1,1,22,1,9,0.6
45,-0.768,1,1,22,1,9,3.37
5,-8.02,0,1,30,1,18,0.67
27,-0.153,0,1,22,1,1,0.6
0,-3.91,0,1,22,1,31,4.36
18,-0.309,0,1,30.1,1,31,0.94
32,-0.144,0,1,20.7,1,31,0.93
40,-1.62,1,0,22,1,9,5.1
49,-0.769,1,1,22,1,5,3.18
29,-1.02,0,1,22,1,31,4.38
47,-1.34,0,1,22,1,4,6.47
32,-0.578,0,0,22,1,4,1.93
2,-11,0,0,22,1,4,4.75
48,-0.848,1,1,22,1,9,3.75
34,-0.488,0,1,22,1,1,1.63
41,-0.328,0,0,22,1,4,0.6
36,-4.13,1,0,22,1,1,8
1,-15.2,0,0,22,1,4,4.75
14,-0.324,1,1,20.5,1,11,0.95
32,-4.34,1,0,22,1,1,8
48,-0.138,0,1,22,1,1,0.6
28,-0.24,0,1,25,1,31,1.05
23,-2.93,1,1,22,1,9,7.1
21,-1.65,1,1,22,3,3,4.35
34,-1.71,1,1,22,1,1,5.27
6,-0.409,1,1,29.8,1,11,0.95
12,-4.37,0,1,22,1,1,6.15
37,-3.46,0,1,26,1,18,0.69
39,-0.223,1,1,40.8,1,11,0.95
7,-4.42,0,1,22,1,1,4.02
49,-0.0757,0,1,22,1,4,0.77
48,-0.97,0,1,22,1,4,4.88
12,-1.31,0,1,22,1,31,4.52
9,-0.416,0,1,25,1,31,0.73
50,-0.156,1,1,45,1,15,0.95
42,-0.23,1,1,30.1,1,11,0.95
7,-6.61,1,1,22,1,1,4.8
35,-0.482,0,1,22,1,1,1.63
31,-0.16,1,1,35,1,15,0.95
15,-2.13,0,1,22,1,4,4.36
28,-4.23,1,1,22,1,5,7.89
9,-5.15,0,1,25,1,18,0.64
41,-4.42,1,1,22,1,1,9.7
47,-0.381,0,1,22,1,4,2.16
28,-0.0951,0,1,22,1,4,0.77
39,-0.185,0,1,22,1,1,0.56
46,-1.5,1,1,22,1,9,5.27
0,-25.5,1,1,22,3,3,2.12
49,-0.259,0,0,22,1,1,0.7
14,-1.14,1,0,22,1,1,1.3
17,-0.204,0,1,22,1,1,0.6
31,-0.478,0,1,22,1,4,2.16
45,-2.21,1,1,22,3,3,7.44
8,-10.9,1,0,22,1,1,8
28,-1.78,1,1,22,2,2,5.9
32,-1.08,0,0,22,1,4,4.01
11,-0.467,1,1,22,2,2,0.76
28,-0.202,1,1,34.8,1,11,0.95
34,-1.18,0,1,22,1,4,4.88
28,-0.248,1,1,22,1,1,1.04
35,-3.77,0,1,30,1,18,0.67
11,-0.343,1,1,24.9,1,11,0.95
7,-5.36,0,0,22,1,1,4.1
18,-0.291,1,1,46.3,1,11,0.95
39,-0.278,0,0,22,1,1,0.85
41,-0.466,1,1,22,1,9,1.63
6,-2.31,0,1,22,1,4,2.72
10,-1.5,1,0,22,1,1,1.3
16,-0.145,1,1,29.5,1,15,0.95
34,-1.5,0,1,22,1,4,5.73
22,-0.17,0,1,22,1,1,0.6
23,-2.72,0,1,22,1,4,9.45
3,-3.41,0,1,22,1,1,1.49
39,-0.912,0,1,22,1,31,4.4
24,-0.275,0,1,22,1,4,0.73
31,-1.36,0,1,22,1,4,4.36
38,-0.897,1,0,22,1,9,3.64
2,-25.2,1,1,22,2,2,7.39
40,-2.64,1,1,22,2,2,7.89
50,-0.2,1,1,39.9,1,11,0.95
33,-2.83,1,0,22,1,5,6.12
0,-75.9,1,0,22,1,1,8
42,-0.138,0,1,22,1,1,0.6
37,-1.03,0,1,22,1,1,4.02
3,-1.78,1,1,35,1,15,0.95
44,-2.31,0,1,19.8,1,18,0.69
42,-0.309,0,0,22,1,4,0.8
38,-0.163,1,1,22,2,2,0.76
20,-3.81,1,1,22,1,5,6.1
10,-5.51,1,1,22,2,2,7.89
16,-0.147,1,1,24.8,1,15,0.95
30,-1.03,0,1,22,1,31,4.39
12,-1.4,0,1,22,1,31,4.38
10,-2.96,0,1,22,1,4,4.36
3,-1.84,0,1,25,1,31,1.05
0,-47,1,1,22,1,5,6.1
33,-1.91,1,1,22,1,9,6.06
47,-0.381,0,1,22,1,4,2.16
44,-0.239,1,1,20.3,1,11,0.95
27,-0.532,1,1,22,1,9,1.63
47,-0.89,0,1,22,1,31,4.42
41,-0.0637,1,1,10.2,1,15,0.95
27,-0.639,0,0,22,1,4,1.93
23,-5.03,1,0,22,1,1,8
41,-1.84,0,0,22,1,4,7.62
24,-0.967,1,0,22,2,2,2.62
14,-3.61,1,0,22,1,5,4.68
18,-0.146,1,1,40.2,1,15,0.95
33,-0.194,1,1,29.8,1,11,0.95
18,-0.651,0,1,22,1,1,1.49
3,-9.53,0,1,30,1,18,0.67
12,-7.25,1,1,22,1,5,7.89
20,-5.07,1,1,22,1,5,7.89
50,-2.88,0,1,26,1,18,0.69
35,-0.241,1,1,22,1,1,0.9
44,-0.777,0,0,22,1,1,3.6
21,-0.186,0,1,25,1,31,0.73
18,-2.48,1,1,22,1,9,5.27
32,-0.989,1,0,22,1,9,3.64
33,-0.119,1,1,40.2,1,15,0.95
45,-0.869,1,0,22,1,5,2.93
13,-0.293,0,1,25.1,1,31,0.84
44,-0.752,1,0,22,2,2,2.62
5,-6.02,0,1,19.8,1,18,0.69
37,-0.535,0,0,22,1,4,1.93
2,-2.03,0,1,22,1,31,4.36
23,-0.709,0,0,22,1,4,1.93
19,-1.37,1,0,22,1,9,3.62
7,-6.55,0,1,22,1,4,9.45
16,-4.02,1,1,22,2,2,7.39
1,-3.66,0,0,22,1,1,0.85
26,-0.303,1,1,20.3,1,11,0.95
3,-7.91,0,1,19.8,1,18,0.69
28,-2.5,0,1,22,1,4,9.45
3,-0.844,1,1,24.9,1,11,0.95
0,-1.97,1,1,10.9,1,11,0.95
42,-2.35,1,0,22,1,1,5
43,-3.3,1,0,22,1,1,6.6
20,-0.222,0,1,20.2,1,31,0.86
23,-3.05,0,1,19.8,1,18,0.69
36,-0.489,0,1,22,1,1,1.88
3,0.156,1,0,22,1,1,8.6
37,-3.2,1,1,22,1,1,6.8
31,-0.122,1,1,40.2,1,15,0.95
17,-5.51,1,0,22,1,1,6.6
0,-11.5,1,1,22,1,9,1.88
23,-4.83,0,1,20,1,18,0.59
43,-2.52,1,0,22,1,5,6.12
0,-1.84,1,1,15.4,1,11,0.95
9,-0.234,1,1,39.9,1,11,0.95
35,-1.47,0,1,22,1,4,5.73
6,-6.24,0,0,22,1,4,6.48
9,-1.72,0,0,22,1,4,1.93
26,-2.69,1,1,22,1,1,7.1
24,-4.45,0,1,30,1,18,0.75
43,-2.51,0,1,25,1,18,0.64
20,-1.03,0,0,22,1,4,3.04
47,-2.32,1,1,22,1,5,6.1
23,-4.69,1,1,22,1,5,7.89
20,-2.79,0,1,22,1,1,6.06
46,-2.3,1,1,22,2,2,7.39
11,-2.91,1,1,22,1,1,2.8
22,-5.16,1,0,22,1,1,8
15,-0.118,1,1,24.8,1,15,0.95
12,-1.27,1,0,22,1,1,1.3
22,-0.59,0,1,22,1,1,1.63
13,-3.24,0,1,22,1,4,6.47
50,-2.86,0,1,30,1,18,0.75
24,-0.212,0,1,22,1,1,0.56
18,-2.84,0,1,22,1,1,6.15
43,-1.34,0,1,22,1,4,7.62
36,-0.235,1,1,20.3,1,11,0.95
45,-1.13,0,1,22,1,4,4.36
23,-2.68,1,0,22,1,1,7.94
21,-0.589,1,1,22,1,9,1.49
9,-9.77,1,1,22,1,1,8.4
5,-0.628,1,1,30,1,15,0.95
1,-5.78,1,1,15.3,1,11,0.95
0,-12.8,0,1,22,1,4,3.95
6,-2.45,1,0,22,1,1,1.3
24,-0.147,0,1,20.7,1,31,0.93
26,-0.559,0,1,22,1,1,1.88
5,-1.77,1,1,22,1,1,0.9
38,-0.897,0,0,22,1,1,3.64
42,-0.107,1,1,24.8,1,15,0.95
4,-3.03,0,1,22,1,4,2.72
33,-3.93,0,1,20,1,18,0.59
21,-0.589,0,1,22,1,1,1.49
9,-0.716,1,1,22,1,1,0.9
27,-1.22,0,1,22,1,1,3.75
42,-0.856,0,1,22,1,31,4.36
34,-0.202,1,1,39.9,1,11,0.95
40,-1.44,0,0,22,1,4,6.64
43,-3.18,0,1,26,1,18,0.69
44,-0.152,1,1,10.9,1,11,0.95
4,-4.97,0,0,22,1,1,3.6
35,-2.53,0,1,19.8,1,18,0.69
10,-0.614,1,1,22,3,3,0.88
29,-0.251,1,1,46.3,1,11,0.95
11,-0.59,1,0,22,2,2,0.86
31,-0.168,1,1,10.9,1,11,0.95
29,-0.999,0,1,22,1,1,3.37
15,-0.509,0,1,22,1,4,1.42
25,-0.356,0,0,22,1,4,0.8
9,-0.216,1,1,45,1,15,0.95
0,-0.844,1,1,15,1,15,0.95
6,-4.3,1,1,22,1,9,3.12
7,-0.372,1,1,29.9,1,11,0.95
46,-0.668,0,1,22,1,1,2.79
18,-0.104,1,1,20,1,15,0.95
30,-0.522,0,1,22,1,1,1.88
3,-12.8,0,1,26,1,18,0.69
7,-0.516,1,1,22,1,9,0.56
12,-0.955,0,1,22,1,4,2.16
1,-35.7,1,0,22,1,5,4.68
4,-0.906,0,1,30,1,31,0.87
1,-17.6,0,1,22,1,4,4.36
3,-1.84,1,1,22,1,1,1.04
31,-3.83,0,1,30,1,18,0.75
27,-1.28,0,1,22,1,1,4.02
4,-8.91,0,1,22,1,1,3.75
27,-0.0312,1,1,22,1,5,0.93
26,-0.261,1,1,20.3,1,11,0.95
31,-1.32,1,1,22,1,1,2.8
17,-5.64,0,1,26,1,18,0.69
16,-1.17,0,1,22,1,31,4.36
13,-4.46,1,1,22,1,5,4.7
31,-1.99,0,1,22,1,1,6.06
2,-12.7,0,0,22,1,4,6.48
19,-2.69,1,1,22,3,3,6.26
45,-0.228,1,1,22,1,1,0.9
37,-0.276,1,0,22,1,9,0.7
24,-1.39,0,1,22,1,1,4.02
17,-0.237,1,1,15.4,1,11,0.95
30,-0.131,1,1,30,1,15,0.95
19,-3.32,1,1,22,3,3,7.44
10,-4.72,0,1,22,1,4,9.45
38,-0.248,0,1,30,1,31,0.87
39,-0.94,0,1,22,1,4,3.95
8,-4.59,0,0,22,1,1,4.1
15,-0.79,0,1,22,1,4,2.16
46,-0.143,1,1,22,2,2,0.76
7,-0.216,1,1,34.5,1,15,0.95
48,-0.0758,0,1,22,1,4,0.77
11,-2.34,1,1,22,3,3,4.35
16,-2.84,1,0,22,2,2,5.98
23,-0.192,1,1,29.8,1,11,0.95
44,-2.31,0,1,19.8,1,18,0.69
34,-3.86,0,1,20,1,18,0.59
37,-2.3,0,1,22,1,4,9.45
46,-0.868,1,1,22,1,9,3.75
29,-1.05,0,0,22,1,1,3.64
21,-0.245,1,1,15.5,1,11,0.95
12,-2.47,0,0,22,1,4,4.75
32,-0.16,0,1,20.4,1,31,0.84
5,-2.77,0,1,22,1,4,2.72
48,-3.09,0,1,30,1,18,0.67
10,-0.205,1,1,9.9,1,15,0.95
13,-3.18,0,1,22,1,4,5.73
4,-0.844,1,1,24.9,1,11,0.95
25,-0.102,1,1,20,1,15,0.95
5,-0.603,0,1,20.7,1,31,0.93
50,-0.137,1,1,22,1,9,0.6
9,-0.316,1,1,11,1,11,0.95
2,-1.72,1,0,22,3,3,0.97
16,-4.72,1,1,22,1,1,6.8
0,-6.78,0,1,22,1,4,0.73
36,-1.14,0,1,22,1,4,4.88
29,-0.306,1,0,22,2,2,0.86
0,-11.1,0,0,22,1,4,1.93
18,-0.281,1,1,24.9,1,11,0.95
35,-0.939,0,0,22,1,1,3.64
23,-0.281,1,1,15.3,1,11,0.95
